date,state,,cases,deaths
7/30/2022,Massachusetts,,1966919,21176
7/30/2022,Mississippi,,875132,12648
7/30/2022,Rhode Island,,410399,3630
7/30/2022,Vermont,,137649,693
7/30/2022,Wyoming,,170031,1856
7/31/2022,Alabama,,1424411,19891
7/31/2022,Massachusetts,,1966919,21176
7/31/2022,Mississippi,,875132,12648
7/31/2022,Rhode Island,,410399,3630
7/31/2022,Vermont,,137649,693
7/31/2022,Wyoming,,170031,1856
8/1/2022,Alabama,,1424411,19891
8/1/2022,Massachusetts,,1966919,21176
8/1/2022,Mississippi,,877784,12653
8/1/2022,Rhode Island,,411141,3630
8/1/2022,Vermont,,137649,693
8/1/2022,Wyoming,,170031,1856
8/2/2022,Alabama,,1424411,19891
8/2/2022,Massachusetts,,1966919,21176
8/2/2022,Mississippi,,879183,12665
8/2/2022,Rhode Island,,411453,3630
8/2/2022,Vermont,,137649,693
8/2/2022,Wyoming,,171322,1856
8/3/2022,Alabama,,1424411,19891
8/3/2022,Massachusetts,,1966919,21176
8/3/2022,Mississippi,,880758,12675
8/3/2022,Rhode Island,,411760,3630
8/3/2022,Vermont,,138145,693
8/3/2022,Wyoming,,171322,1856
8/4/2022,Alabama,,1436458,19974
8/4/2022,Massachusetts,,1977503,21224
8/4/2022,Mississippi,,882319,12678
8/4/2022,Rhode Island,,412179,3630
8/4/2022,Vermont,,138145,693
8/4/2022,Wyoming,,171322,1856
8/5/2022,Alabama,,1436458,19974
8/5/2022,Massachusetts,,1977503,21224
8/5/2022,Mississippi,,883465,12684
8/5/2022,Rhode Island,,412477,3632
8/5/2022,Vermont,,138145,693
8/5/2022,Wyoming,,171322,1856
8/6/2022,Alabama,,1436458,19974
8/6/2022,Massachusetts,,1977503,21224
8/6/2022,Mississippi,,883465,12684
8/6/2022,Rhode Island,,412477,3632
8/6/2022,Vermont,,138145,693
8/6/2022,Wyoming,,171322,1856
8/7/2022,Alabama,,1436458,19974
8/7/2022,Massachusetts,,1977503,21224
8/7/2022,Mississippi,,883465,12684
8/7/2022,Rhode Island,,412477,3632
8/7/2022,Vermont,,138145,693
8/7/2022,Wyoming,,171322,1856
8/8/2022,Alabama,,1436458,19974
8/8/2022,Massachusetts,,1977503,21224
8/8/2022,Mississippi,,886062,12695
8/8/2022,Rhode Island,,412477,3632
8/8/2022,Vermont,,138145,693
8/8/2022,Wyoming,,171322,1856
8/9/2022,Alabama,,1436458,19974
8/9/2022,Massachusetts,,1977503,21224
8/9/2022,Mississippi,,887134,12701
8/9/2022,Rhode Island,,412477,3632
8/9/2022,Vermont,,138145,693
8/9/2022,Wyoming,,172473,1865
8/10/2022,Alabama,,1436458,19974
8/10/2022,Massachusetts,,1977503,21224
8/10/2022,Mississippi,,889213,12714
8/10/2022,Rhode Island,,412477,3632
8/10/2022,Vermont,,138779,699
8/10/2022,Wyoming,,172473,1865
8/11/2022,Alabama,,1449812,20026
8/11/2022,Massachusetts,,1987385,21285
8/11/2022,Mississippi,,890784,12715
8/11/2022,Rhode Island,,413259,3632
8/11/2022,Vermont,,138779,699
8/11/2022,Wyoming,,172473,1865
8/12/2022,Alabama,,1449812,20026
8/12/2022,Massachusetts,,1987385,21285
8/12/2022,Mississippi,,892291,12720
8/12/2022,Rhode Island,,413259,3632
8/12/2022,Vermont,,138779,699
8/12/2022,Wyoming,,172473,1865
8/13/2022,Alabama,,1449812,20026
8/13/2022,Massachusetts,,1987385,21285
8/13/2022,Mississippi,,892291,12720
8/13/2022,Rhode Island,,413259,3632
8/13/2022,Vermont,,138779,699
8/13/2022,Wyoming,,172473,1865
8/14/2022,Alabama,,1449812,20026
8/14/2022,Massachusetts,,1987385,21285
8/14/2022,Mississippi,,892291,12720
8/14/2022,Rhode Island,,413259,3632
8/14/2022,Vermont,,138779,699
8/14/2022,Wyoming,,172473,1865
8/15/2022,Alabama,,1449812,20026
8/15/2022,Massachusetts,,1987385,21285
8/15/2022,Mississippi,,894772,12729
8/15/2022,Rhode Island,,413259,3632
8/15/2022,Vermont,,138779,699
8/15/2022,Wyoming,,172473,1865
8/16/2022,Alabama,,1449812,20026
8/16/2022,Massachusetts,,1987385,21285
8/16/2022,Mississippi,,896300,12733
8/16/2022,Rhode Island,,413259,3632
8/16/2022,Vermont,,138779,699
8/16/2022,Wyoming,,173487,1871
8/17/2022,Alabama,,1449812,20026
8/17/2022,Massachusetts,,1987385,21285
8/17/2022,Mississippi,,897715,12750
8/17/2022,Rhode Island,,413259,3632
8/17/2022,Vermont,,139226,702
8/17/2022,Wyoming,,173487,1871
8/18/2022,Alabama,,1463933,20041
8/18/2022,Massachusetts,,1996454,21342
8/18/2022,Mississippi,,899354,12751
8/18/2022,Rhode Island,,414931,3636
8/18/2022,Vermont,,139226,702
8/18/2022,Wyoming,,173487,1871
8/19/2022,Alabama,,1463933,20041
8/19/2022,Massachusetts,,1996454,21342
8/19/2022,Mississippi,,900888,12758
8/19/2022,Rhode Island,,414931,3636
8/19/2022,Vermont,,139226,702
8/19/2022,Wyoming,,173487,1871
8/20/2022,Alabama,,1463933,20041
8/20/2022,Massachusetts,,1996454,21342
8/20/2022,Mississippi,,900888,12758
8/20/2022,Rhode Island,,414931,3636
8/20/2022,Vermont,,139226,702
8/20/2022,Wyoming,,173487,1871
8/21/2022,Alabama,,1463933,20041
8/21/2022,Massachusetts,,1996454,21342
8/21/2022,Mississippi,,900888,12758
8/21/2022,Rhode Island,,414931,3636
8/21/2022,Vermont,,139226,702
8/21/2022,Wyoming,,173487,1871
8/22/2022,Alabama,,1470163,20046
8/22/2022,Massachusetts,,1996454,21342
8/22/2022,Mississippi,,900888,12758
8/22/2022,Rhode Island,,414931,3636
8/22/2022,Vermont,,139226,702
8/22/2022,Wyoming,,173487,1871
8/23/2022,Alabama,,1473675,20047
8/23/2022,Massachusetts,,1996454,21342
8/23/2022,Mississippi,,904905,12766
8/23/2022,Rhode Island,,414931,3636
8/23/2022,Vermont,,139226,702
8/23/2022,Wyoming,,174213,1877
8/24/2022,Alabama,,1476585,20047
8/24/2022,Massachusetts,,1996454,21342
8/24/2022,Mississippi,,904905,12766
8/24/2022,Rhode Island,,414931,3636
8/24/2022,Vermont,,139769,707
8/24/2022,Wyoming,,174213,1877
8/25/2022,Alabama,,1479605,20048
8/25/2022,Massachusetts,,2005250,21390
8/25/2022,Mississippi,,904905,12766
8/25/2022,Rhode Island,,416638,3643
8/25/2022,Vermont,,139769,707
8/25/2022,Wyoming,,174213,1877
8/26/2022,Alabama,,1479605,20048
8/26/2022,Massachusetts,,2005250,21390
8/26/2022,Mississippi,,904905,12766
8/26/2022,Rhode Island,,416638,3643
8/26/2022,Vermont,,139769,707
8/26/2022,Wyoming,,174213,1877
8/27/2022,Alabama,,1479605,20048
8/27/2022,Massachusetts,,2005250,21390
8/27/2022,Mississippi,,904905,12766
8/27/2022,Rhode Island,,416638,3643
8/27/2022,Vermont,,139769,707
8/27/2022,Wyoming,,174213,1877
8/28/2022,Alabama,,1479605,20048
8/28/2022,Massachusetts,,2005250,21390
8/28/2022,Mississippi,,904905,12766
8/28/2022,Rhode Island,,416638,3643
8/28/2022,Vermont,,139769,707
8/28/2022,Wyoming,,174213,1877
8/29/2022,Alabama,,1479605,20048
8/29/2022,Massachusetts,,2005250,21390
8/29/2022,Mississippi,,904905,12766
8/29/2022,Rhode Island,,416638,3643
8/29/2022,Vermont,,139769,707
8/29/2022,Wyoming,,174213,1877
8/30/2022,Alabama,,1479605,20048
8/30/2022,Massachusetts,,2005250,21390
8/30/2022,Mississippi,,913049,12794
8/30/2022,Rhode Island,,416638,3643
8/30/2022,Vermont,,139769,707
8/30/2022,Wyoming,,174828,1881
8/31/2022,Alabama,,1491815,20113
8/31/2022,Massachusetts,,2005250,21390
8/31/2022,Mississippi,,913049,12794
8/31/2022,Rhode Island,,416638,3643
8/31/2022,Vermont,,140308,707
8/31/2022,Wyoming,,174828,1881
9/1/2022,Alabama,,1494300,20160
9/1/2022,Massachusetts,,2013992,21463
9/1/2022,Mississippi,,913049,12794
9/1/2022,Rhode Island,,418635,3645
9/1/2022,Vermont,,140308,707
9/1/2022,Wyoming,,174828,1881
9/2/2022,Alabama,,1496295,20202
9/2/2022,Massachusetts,,2013992,21463
9/2/2022,Mississippi,,913049,12794
9/2/2022,Rhode Island,,418635,3645
9/2/2022,Vermont,,140308,707
9/2/2022,Wyoming,,174828,1881
9/3/2022,Alabama,,1496295,20202
9/3/2022,Massachusetts,,2013992,21463
9/3/2022,Mississippi,,913049,12794
9/3/2022,Rhode Island,,418635,3645
9/3/2022,Vermont,,140308,707
9/3/2022,Wyoming,,174828,1881
9/4/2022,Alabama,,1496295,20202
9/4/2022,Massachusetts,,2013992,21463
9/4/2022,Mississippi,,913049,12794
9/4/2022,Rhode Island,,418635,3645
9/4/2022,Vermont,,140308,707
9/4/2022,Wyoming,,174828,1881
9/5/2022,Alabama,,1496295,20202
9/5/2022,Massachusetts,,2013992,21463
9/5/2022,Mississippi,,913049,12794
9/5/2022,Rhode Island,,418635,3645
9/5/2022,Vermont,,140308,707
9/5/2022,Wyoming,,174828,1881
9/6/2022,Alabama,,1500578,20203
9/6/2022,Massachusetts,,2013992,21463
9/6/2022,Mississippi,,918874,12821
9/6/2022,Rhode Island,,418635,3645
9/6/2022,Vermont,,140308,707
9/6/2022,Wyoming,,175290,1884
9/7/2022,Alabama,,1502384,20232
9/7/2022,Massachusetts,,2013992,21463
9/7/2022,Mississippi,,918874,12821
9/7/2022,Rhode Island,,418635,3645
9/7/2022,Vermont,,140740,715
9/7/2022,Wyoming,,175290,1884
9/8/2022,Alabama,,1504180,20239
9/8/2022,Massachusetts,,2021331,21536
9/8/2022,Mississippi,,918874,12821
9/8/2022,Rhode Island,,420175,3652
9/8/2022,Vermont,,140740,715
9/8/2022,Wyoming,,175290,1884
9/9/2022,Alabama,,1505814,20268
9/9/2022,Massachusetts,,2021331,21536
9/9/2022,Mississippi,,918874,12821
9/9/2022,Rhode Island,,420175,3652
9/9/2022,Vermont,,140740,715
9/9/2022,Wyoming,,175290,1884
9/10/2022,Alabama,,1505814,20268
9/10/2022,Massachusetts,,2021331,21536
9/10/2022,Mississippi,,918874,12821
9/10/2022,Rhode Island,,420175,3652
9/10/2022,Vermont,,140740,715
9/10/2022,Wyoming,,175290,1884
9/11/2022,Alabama,,1505814,20268
9/11/2022,Massachusetts,,2021331,21536
9/11/2022,Mississippi,,918874,12821
9/11/2022,Rhode Island,,420175,3652
9/11/2022,Vermont,,140740,715
9/11/2022,Wyoming,,175290,1884
9/12/2022,Alabama,,1508308,20288
9/12/2022,Massachusetts,,2021331,21536
9/12/2022,Mississippi,,918874,12821
9/12/2022,Rhode Island,,420175,3652
9/12/2022,Vermont,,140740,715
9/12/2022,Wyoming,,175290,1884
9/13/2022,Alabama,,1509880,20317
9/13/2022,Massachusetts,,2021331,21536
9/13/2022,Mississippi,,922493,12853
9/13/2022,Rhode Island,,420175,3652
9/13/2022,Vermont,,140740,715
9/13/2022,Wyoming,,175746,1888
9/14/2022,Alabama,,1511092,20321
9/14/2022,Massachusetts,,2021331,21536
9/14/2022,Mississippi,,922493,12853
9/14/2022,Rhode Island,,420175,3652
9/14/2022,Vermont,,141282,715
9/14/2022,Wyoming,,175746,1888
9/15/2022,Alabama,,1512134,20322
9/15/2022,Massachusetts,,2030335,21588
9/15/2022,Mississippi,,922493,12853
9/15/2022,Rhode Island,,421739,3661
9/15/2022,Vermont,,141282,715
9/15/2022,Wyoming,,175746,1888
9/16/2022,Alabama,,1513159,20325
9/16/2022,Massachusetts,,2030335,21588
9/16/2022,Mississippi,,922493,12853
9/16/2022,Rhode Island,,421739,3661
9/16/2022,Vermont,,141282,715
9/16/2022,Wyoming,,175746,1888
9/17/2022,Alabama,,1513159,20325
9/17/2022,Massachusetts,,2030335,21588
9/17/2022,Mississippi,,922493,12853
9/17/2022,Rhode Island,,421739,3661
9/17/2022,Vermont,,141282,715
9/17/2022,Wyoming,,175746,1888
9/18/2022,Alabama,,1513159,20325
9/18/2022,Massachusetts,,2030335,21588
9/18/2022,Mississippi,,922493,12853
9/18/2022,Rhode Island,,421739,3661
9/18/2022,Vermont,,141282,715
9/18/2022,Wyoming,,175746,1888
9/19/2022,Alabama,,1514795,20345
9/19/2022,Massachusetts,,2030335,21588
9/19/2022,Mississippi,,922493,12853
9/19/2022,Rhode Island,,421739,3661
9/19/2022,Vermont,,141282,715
9/19/2022,Wyoming,,175746,1888
9/20/2022,Alabama,,1515969,20367
9/20/2022,Massachusetts,,2030335,21588
9/20/2022,Mississippi,,925596,12879
9/20/2022,Rhode Island,,421739,3661
9/20/2022,Vermont,,141282,715
9/20/2022,Wyoming,,176256,1891
9/21/2022,Alabama,,1517046,20380
9/21/2022,Massachusetts,,2030335,21588
9/21/2022,Mississippi,,925596,12879
9/21/2022,Rhode Island,,421739,3661
9/21/2022,Vermont,,141840,719
9/21/2022,Wyoming,,176256,1891
9/22/2022,Alabama,,1517904,20395
9/22/2022,Massachusetts,,2040602,21646
9/22/2022,Mississippi,,925596,12879
9/22/2022,Rhode Island,,423563,3667
9/22/2022,Vermont,,141840,719
9/22/2022,Wyoming,,176256,1891
9/23/2022,Alabama,,1517904,20395
9/23/2022,Massachusetts,,2040602,21646
9/23/2022,Mississippi,,925596,12879
9/23/2022,Rhode Island,,423563,3667
9/23/2022,Vermont,,141840,719
9/23/2022,Wyoming,,176256,1891
9/24/2022,Alabama,,1517904,20395
9/24/2022,Massachusetts,,2040602,21646
9/24/2022,Mississippi,,925596,12879
9/24/2022,Rhode Island,,423563,3667
9/24/2022,Vermont,,141840,719
9/24/2022,Wyoming,,176256,1891
9/25/2022,Alabama,,1517904,20395
9/25/2022,Massachusetts,,2040602,21646
9/25/2022,Mississippi,,925596,12879
9/25/2022,Rhode Island,,423563,3667
9/25/2022,Vermont,,141840,719
9/25/2022,Wyoming,,176256,1891
9/26/2022,Alabama,,1520092,20400
9/26/2022,Massachusetts,,2040602,21646
9/26/2022,Mississippi,,925596,12879
9/26/2022,Rhode Island,,423563,3667
9/26/2022,Vermont,,141840,719
9/26/2022,Wyoming,,176256,1891
9/27/2022,Alabama,,1520712,20402
9/27/2022,Massachusetts,,2040602,21646
9/27/2022,Mississippi,,927465,12912
9/27/2022,Rhode Island,,423563,3667
9/27/2022,Vermont,,141840,719
9/27/2022,Wyoming,,176728,1894
9/28/2022,Alabama,,1521363,20419
9/28/2022,Massachusetts,,2040602,21646
9/28/2022,Mississippi,,927465,12912
9/28/2022,Rhode Island,,423563,3667
9/28/2022,Vermont,,142443,719
9/28/2022,Wyoming,,176728,1894
9/29/2022,Alabama,,1522135,20422
9/29/2022,Massachusetts,,2050942,21706
9/29/2022,Mississippi,,927465,12912
9/29/2022,Rhode Island,,425461,3669
9/29/2022,Vermont,,142443,719
9/29/2022,Wyoming,,176728,1894
9/30/2022,Alabama,,1522879,20423
9/30/2022,Massachusetts,,2050942,21706
9/30/2022,Mississippi,,927465,12912
9/30/2022,Rhode Island,,425461,3669
9/30/2022,Vermont,,142443,719
9/30/2022,Wyoming,,176728,1894
10/1/2022,Alabama,,1522879,20423
10/1/2022,Massachusetts,,2050942,21706
10/1/2022,Mississippi,,927465,12912
10/1/2022,Rhode Island,,425461,3669
10/1/2022,Vermont,,142443,719
10/1/2022,Wyoming,,176728,1894
10/2/2022,Alabama,,1522879,20423
10/2/2022,Massachusetts,,2050942,21706
10/2/2022,Mississippi,,927465,12912
10/2/2022,Rhode Island,,425461,3669
10/2/2022,Vermont,,142443,719
10/2/2022,Wyoming,,176728,1894
10/3/2022,Alabama,,1523890,20423
10/3/2022,Massachusetts,,2050942,21706
10/3/2022,Mississippi,,927465,12912
10/3/2022,Rhode Island,,425461,3669
10/3/2022,Vermont,,142443,719
10/3/2022,Wyoming,,176728,1894
10/4/2022,Alabama,,1524549,20423
10/4/2022,Massachusetts,,2050942,21706
10/4/2022,Mississippi,,929079,12928
10/4/2022,Rhode Island,,425461,3669
10/4/2022,Vermont,,142443,719
10/4/2022,Wyoming,,177165,1899
10/5/2022,Alabama,,1525116,20455
10/5/2022,Massachusetts,,2050942,21706
10/5/2022,Mississippi,,929079,12928
10/5/2022,Rhode Island,,425461,3669
10/5/2022,Vermont,,142443,719
10/5/2022,Wyoming,,177165,1899
10/6/2022,Alabama,,1525724,20473
10/6/2022,Massachusetts,,2060884,21771
10/6/2022,Mississippi,,929079,12928
10/6/2022,Rhode Island,,427242,3674
10/6/2022,Vermont,,143049,728
10/6/2022,Wyoming,,177165,1899
10/7/2022,Alabama,,1526381,20473
10/7/2022,Massachusetts,,2060884,21771
10/7/2022,Mississippi,,929079,12928
10/7/2022,Rhode Island,,427242,3674
10/7/2022,Vermont,,143049,728
10/7/2022,Wyoming,,177165,1899
10/8/2022,Alabama,,1526381,20473
10/8/2022,Massachusetts,,2060884,21771
10/8/2022,Mississippi,,929079,12928
10/8/2022,Rhode Island,,427242,3674
10/8/2022,Vermont,,143049,728
10/8/2022,Wyoming,,177165,1899
10/9/2022,Alabama,,1526381,20473
10/9/2022,Massachusetts,,2060884,21771
10/9/2022,Mississippi,,929079,12928
10/9/2022,Rhode Island,,427242,3674
10/9/2022,Vermont,,143049,728
10/9/2022,Wyoming,,177165,1899
10/10/2022,Alabama,,1526381,20473
10/10/2022,Massachusetts,,2060884,21771
10/10/2022,Mississippi,,929079,12928
10/10/2022,Rhode Island,,427242,3674
10/10/2022,Vermont,,143049,728
10/10/2022,Wyoming,,177165,1899
10/11/2022,Alabama,,1527825,20489
10/11/2022,Massachusetts,,2060884,21771
10/11/2022,Mississippi,,930438,12945
10/11/2022,Rhode Island,,427242,3674
10/11/2022,Vermont,,143049,728
10/11/2022,Wyoming,,177635,1904
10/12/2022,Alabama,,1528319,20498
10/12/2022,Massachusetts,,2060884,21771
10/12/2022,Mississippi,,930438,12945
10/12/2022,Rhode Island,,427242,3674
10/12/2022,Vermont,,143683,732
10/12/2022,Wyoming,,177635,1904
10/13/2022,Alabama,,1528739,20505
10/13/2022,Massachusetts,,2069848,21841
10/13/2022,Mississippi,,930438,12945
10/13/2022,Rhode Island,,428874,3681
10/13/2022,Vermont,,143683,732
10/13/2022,Wyoming,,177635,1904
10/14/2022,Alabama,,1528739,20505
10/14/2022,Massachusetts,,2069848,21841
10/14/2022,Mississippi,,930438,12945
10/14/2022,Rhode Island,,428874,3681
10/14/2022,Vermont,,143683,732
10/14/2022,Wyoming,,177635,1904
10/15/2022,Alabama,,1528739,20505
10/15/2022,Massachusetts,,2069848,21841
10/15/2022,Mississippi,,930438,12945
10/15/2022,Rhode Island,,428874,3681
10/15/2022,Vermont,,143683,732
10/15/2022,Wyoming,,177635,1904
10/16/2022,Alabama,,1528739,20505
10/16/2022,Massachusetts,,2069848,21841
10/16/2022,Mississippi,,930438,12945
10/16/2022,Rhode Island,,428874,3681
10/16/2022,Vermont,,143683,732
10/16/2022,Wyoming,,177635,1904
10/17/2022,Alabama,,1529939,20508
10/17/2022,Massachusetts,,2069848,21841
10/17/2022,Mississippi,,930438,12945
10/17/2022,Rhode Island,,428874,3681
10/17/2022,Vermont,,143683,732
10/17/2022,Wyoming,,177635,1904
10/18/2022,Alabama,,1530411,20522
10/18/2022,Massachusetts,,2069848,21841
10/18/2022,Mississippi,,930438,12945
10/18/2022,Rhode Island,,428874,3681
10/18/2022,Vermont,,143683,732
10/18/2022,Wyoming,,178032,1906
10/19/2022,Alabama,,1530803,20526
10/19/2022,Massachusetts,,2069848,21841
10/19/2022,Mississippi,,930438,12945
10/19/2022,Rhode Island,,428874,3681
10/19/2022,Vermont,,144346,734
10/19/2022,Wyoming,,178032,1906
10/20/2022,Alabama,,1531305,20533
10/20/2022,Massachusetts,,2078225,21923
10/20/2022,Mississippi,,930438,12945
10/20/2022,Rhode Island,,430636,3686
10/20/2022,Vermont,,144346,734
10/20/2022,Wyoming,,178032,1906
10/21/2022,Alabama,,1531305,20533
10/21/2022,Massachusetts,,2078225,21923
10/21/2022,Mississippi,,931707,12965
10/21/2022,Rhode Island,,430636,3686
10/21/2022,Vermont,,144346,734
10/21/2022,Wyoming,,178032,1906
10/22/2022,Alabama,,1531305,20533
10/22/2022,Massachusetts,,2078225,21923
10/22/2022,Mississippi,,931707,12965
10/22/2022,Rhode Island,,430636,3686
10/22/2022,Vermont,,144346,734
10/22/2022,Wyoming,,178032,1906
10/23/2022,Alabama,,1531305,20533
10/23/2022,Massachusetts,,2078225,21923
10/23/2022,Mississippi,,931707,12965
10/23/2022,Rhode Island,,430636,3686
10/23/2022,Vermont,,144346,734
10/23/2022,Wyoming,,178032,1906
10/24/2022,Alabama,,1531305,20533
10/24/2022,Massachusetts,,2078225,21923
10/24/2022,Mississippi,,931707,12965
10/24/2022,Rhode Island,,430636,3686
10/24/2022,Vermont,,144346,734
10/24/2022,Wyoming,,178032,1906
10/25/2022,Alabama,,1531305,20533
10/25/2022,Massachusetts,,2078225,21923
10/25/2022,Mississippi,,931707,12965
10/25/2022,Rhode Island,,430636,3686
10/25/2022,Vermont,,144346,734
10/25/2022,Wyoming,,178444,1908
10/26/2022,Alabama,,1531305,20533
10/26/2022,Massachusetts,,2078225,21923
10/26/2022,Mississippi,,933065,12968
10/26/2022,Rhode Island,,430636,3686
10/26/2022,Vermont,,144895,740
10/26/2022,Wyoming,,178444,1908
10/27/2022,Alabama,,1534287,20558
10/27/2022,Massachusetts,,2086638,22023
10/27/2022,Mississippi,,933065,12968
10/27/2022,Rhode Island,,432042,3696
10/27/2022,Vermont,,144895,740
10/27/2022,Wyoming,,178444,1908
10/28/2022,Alabama,,1534287,20558
10/28/2022,Massachusetts,,2086638,22023
10/28/2022,Mississippi,,933065,12968
10/28/2022,Rhode Island,,432042,3696
10/28/2022,Vermont,,144895,740
10/28/2022,Wyoming,,178444,1908
10/29/2022,Alabama,,1534287,20558
10/29/2022,Massachusetts,,2086638,22023
10/29/2022,Mississippi,,933065,12968
10/29/2022,Rhode Island,,432042,3696
10/29/2022,Vermont,,144895,740
10/29/2022,Wyoming,,178444,1908
10/30/2022,Alabama,,1534287,20558
10/30/2022,Massachusetts,,2086638,22023
10/30/2022,Mississippi,,933065,12968
10/30/2022,Rhode Island,,432042,3696
10/30/2022,Vermont,,144895,740
10/30/2022,Wyoming,,178444,1908
10/31/2022,Alabama,,1534287,20558
10/31/2022,Massachusetts,,2086638,22023
10/31/2022,Mississippi,,933065,12968
10/31/2022,Rhode Island,,432042,3696
10/31/2022,Vermont,,144895,740
10/31/2022,Wyoming,,178444,1908
11/1/2022,Alabama,,1534287,20558
11/1/2022,Massachusetts,,2086638,22023
11/1/2022,Mississippi,,933065,12968
11/1/2022,Rhode Island,,432042,3696
11/1/2022,Vermont,,144895,740
11/1/2022,Wyoming,,178866,1914
11/2/2022,Alabama,,1534287,20558
11/2/2022,Massachusetts,,2086638,22023
11/2/2022,Mississippi,,934401,12992
11/2/2022,Rhode Island,,432042,3696
11/2/2022,Vermont,,145409,754
11/2/2022,Wyoming,,178866,1914
11/3/2022,Alabama,,1534287,20558
11/3/2022,Massachusetts,,2092838,22106
11/3/2022,Mississippi,,934401,12992
11/3/2022,Rhode Island,,433348,3705
11/3/2022,Vermont,,145409,754
11/3/2022,Wyoming,,178866,1914
11/4/2022,Alabama,,1534287,20558
11/4/2022,Massachusetts,,2092838,22106
11/4/2022,Mississippi,,934401,12992
11/4/2022,Rhode Island,,433348,3705
11/4/2022,Vermont,,145409,754
11/4/2022,Wyoming,,178866,1914
11/5/2022,Alabama,,1534287,20558
11/5/2022,Massachusetts,,2092838,22106
11/5/2022,Mississippi,,934401,12992
11/5/2022,Rhode Island,,433348,3705
11/5/2022,Vermont,,145409,754
